isocode,year,r,Y,NFA_Y,PB_Y,G_Y,C_Y,Inc_Y,tau,d_bar,pop,pop_growth,pop_working
CAN,2235,0.02510426196228738,0.036902582479627376,0.09248712798429004,0.008679697057310393,0.14356379093719887,0.5781650557020367,0.610157125763013,0.34009576737964436,0.41516322039924497,1.4416160952399844,-0.0037572997404585,1.0865628365008249
CAN,2236,0.025074754197656514,0.036750828923476975,0.09327366770833345,0.008697066759344951,0.14349188946531377,0.5783848873761002,0.6104798236299038,0.34020226076007465,0.4149768015780544,1.4361409421247282,-0.0037979272937742,1.0818721473206088
CAN,2237,0.025045634212659727,0.03659798656432787,0.09402869662849422,0.008713697297421358,0.14342057513633075,0.578602814630454,0.610807384527107,0.34030788452225097,0.4147932683780259,1.430629087138571,-0.0038379624342459,1.0771640941695348
CAN,2238,0.025016932985076602,0.036444115581257056,0.09475156479374203,0.008729566288538743,0.14334990032156136,0.578818671061741,0.6111398410702719,0.34041256109894336,0.41461274123805375,1.425081964744312,-0.0038774008190717,1.072439973164131
CAN,2239,0.02498868000932521,0.036289277463926156,0.09544154311919772,0.008744648933840166,0.1432799199729553,0.5790322747261194,0.6114772214263887,0.34051620910073466,0.4144353471976509,1.419501004429072,-0.0039162381205501,1.0677010723251068
CAN,2240,0.024960904718415722,0.03613353499274196,0.09609789389094958,0.008758915739515344,0.14321069269084277,0.5792434276126859,0.6118195554926821,0.34061874173458595,0.4142612245846723,1.413887630366804,-0.0039544699473642,1.0629486712804184
CAN,2241,0.02493363564680022,0.035976952352455606,0.09671982245952648,0.008772341081367457,0.14314227787426292,0.5794519125979187,0.6121668660460395,0.3407200710244891,0.4140905077932387,1.4082432611002693,-0.0039920918362305,1.0581840409886183
CAN,2242,0.02490689956632725,0.03581959489832146,0.09730646877877547,0.008784923708809983,0.14307472857647732,0.5796574936996163,0.6125191528004688,0.3408201183931768,0.4139232904805977,1.402569309246977,-0.0040290992401832,1.0534084434869857
CAN,2243,0.024880722637788604,0.03566152814896969,0.0978570887590382,0.008796675000552145,0.14300809478261947,0.5798599322375924,0.612876407111055,0.34091880980759115,0.41375964521424513,1.3968671812320548,-0.00406548751447,1.0486231316673746
CAN,2244,0.0248551295505913,0.03550281727166824,0.09837107149442614,0.00880760762843702,0.14294242658572798,0.5800589921408316,0.6132386180639183,0.34101607107485576,0.4135996422670127,1.3911382768536713,-0.0041012520412503,1.0438293488853945
CAN,2245,0.02483014275598286,0.03534352696111164,0.09884790578058089,0.008817743227556268,0.14287777138462032,0.5802544406572983,0.6136057648321026,0.3411118319925093,0.41344333570086556,1.3853839887666952,-0.0041363882963457,1.03902832848858
CAN,2246,0.02480578398455794,0.03518372101925063,0.09928729181552143,0.008827095923770761,0.14281417928188744,0.5804460596699738,0.6139778338400311,0.3412060183535272,0.4132907922030122,1.379605702120593,-0.0041708917476708,1.034221293499543
CAN,2247,0.02478207347606286,0.03502346258946049,0.09968905829351504,0.008835666281827248,0.14275170516600066,0.5806336357106961,0.6143548190832847,0.3412985488625105,0.4131421017560635,1.373804794338223,-0.0042047577604626,1.029409456440746
CAN,2248,0.024759029135608474,0.03486281457450728,0.10005305852940927,0.008843454717549243,0.14269040446786826,0.5808169520480592,0.614736708626692,0.34138934142065575,0.41299735462670817,1.3679826350190967,-0.0042379815117263,1.0245940192844407
CAN,2249,0.024736667941016397,0.03470183953870113,0.10037924293052036,0.008850454545090647,0.14263033566453598,0.5809957906741433,0.6151234941504444,0.3414783094175206,0.4128566539564201,1.3621405858530824,-0.004270557985506,1.0197761734137374
CAN,2250,0.024715005026956893,0.034540599906622727,0.10066758491537176,0.008856652048916142,0.14257156027392304,0.5811699278556286,0.6155151668861537,0.34156536173882057,0.4127201156457486,1.3562800004015418,-0.0043024820730014,1.014957099451776
CAN,2251,0.024694052817993056,0.03437915812318907,0.10091801292559133,0.008862040631461926,0.14251413813411232,0.5813391297997496,0.615911704346132,0.34165040975827915,0.41258784378590985,1.35040222378901,-0.0043337486439316,1.010137967002086
CAN,2252,0.02467382265039725,0.03421757628506787,0.10113053046090004,0.008866609687564503,0.14245813108361985,0.5815031575430989,0.6163130843854158,0.3417333618867752,0.41245995005559705,1.3445085923249953,-0.0043643526056097,1.0053199343196944
CAN,2253,0.024654324076021968,0.03405591622472705,0.10130516899549802,0.00887035964383101,0.1424035978971293,0.5816617635793071,0.6167192722959192,0.34181413107303465,0.4123365276479793,1.3386004330817183,-0.0043942889446771,1.0005041479387855
CAN,2254,0.02463556404556579,0.03389423904786691,0.10144200587830632,0.008873323754800239,0.14235058641553086,0.5818146971653985,0.6171302047252817,0.3418926464598414,0.41221761258544354,1.3326790634894883,-0.0044235527240925,0.9956917423185826
CAN,2255,0.024617548236646206,0.033732603905167566,0.10154138142588032,0.008875547527402772,0.14229913944828612,0.581961731006697,0.6175458120331292,0.34196884464203625,0.41210321765097063,1.3267457910423501,-0.0044521390105749,0.9908838396000763
CAN,2256,0.024600280108536158,0.03357106755063995,0.10160388996702219,0.00887707964458892,0.1422492971292835,0.582102658255118,0.6179660220615064,0.3420426661772554,0.41199334683700617,1.3208019131099806,-0.004480042802849,0.9860815494695445
CAN,2257,0.024583760080864075,0.03340968419343468,0.10163034062941634,0.00887797732808085,0.1422010947536222,0.582237297553119,0.6183907536976507,0.34211405878987317,0.41188798549254907,1.3148487168077039,-0.0045072589940903,0.9812859690807308
CAN,2258,0.02456798734008213,0.033248505146445104,0.1016218658116097,0.008878299707014314,0.14215456491369924,0.5823654994210805,0.6188199285397901,0.34218297420724036,0.4117871117807046,1.3088874788736846,-0.0045337823719314,0.9764981829846999
CAN,2259,0.0245529589201024,0.03308757877033024,0.10157986019293208,0.008878115223041855,0.14210973470863306,0.5824871471119112,0.6192534624236902,0.34224937229281094,0.41169068344319887,1.3029194654123621,-0.0045596077261416,0.9717192629264312
CAN,2260,0.024538668632498886,0.032926950141887935,0.10150594431473525,0.008877508421017422,0.14206662284618057,0.582602161875289,0.619691257594649,0.3423132253384975,0.41159862504521216,1.296945931551171,-0.0045847299236568,0.9669502675551632
CAN,2261,0.0245251084730554,0.03276666047187545,0.10140207555161185,0.008876562374708519,0.14202524508191974,0.58271051260801,0.6201332209798177,0.34237451000868924,0.4115108574090169,1.29096812115602,-0.004609143873871,0.9621922421939456
CAN,2262,0.024512267883000236,0.03260674717344015,0.10127046715948351,0.008875358401375572,0.14198561411781915,0.5828122152868589,0.620579260795332,0.3424332074904811,0.41142729777187725,1.2849872666019815,-0.004632844495558,0.9574462186648267
CAN,2263,0.024500134244236492,0.032447243916730865,0.10111356688003204,0.008873993759136278,0.1419477337352445,0.5829073326283968,0.6210292756890583,0.3424893121832865,0.4113478297602461,1.2790045886004764,-0.0046558266817116,0.9527132151709468
CAN,2264,0.024488695222596134,0.03228818011515571,0.10093420477220594,0.008872570368604754,0.1419116023657749,0.5829959848465766,0.6214831723082498,0.3425428264100959,0.41127232243107076,1.2730212959413187,-0.0046780853739584,0.9479942360938689
CAN,2265,0.02447793796510384,0.03212958087378225,0.10073552600163893,0.008871066729022492,0.14187725544177812,0.5830783524493064,0.6219409474656694,0.3425936976919752,0.41120084756305797,1.2670385851340826,-0.0046996156516079,0.9432902716906069
CAN,2266,0.024467848703553955,0.0319714711064872,0.10052036371025164,0.008869468503309774,0.1418447259533624,0.5831546022175175,0.6224025837095919,0.3426418771672242,0.4111334653615201,1.261057640069041,-0.0047204127287164,0.9386022978105543
CAN,2267,0.024458414111825443,0.03181387527025677,0.10029134831900466,0.008867750729149998,0.14181405035786418,0.5832248919105057,0.6228680672984998,0.34268731083882603,0.41107025475051284,1.2550796317041613,-0.0047404719458759,0.9339312756388045
CAN,2268,0.024449619353471376,0.03165681772606024,0.10005077117669359,0.008865875817819807,0.14178526922668946,0.5832893628144599,0.6233373808039412,0.34272993861640894,0.41101131671093966,1.2491057177781395,-0.0047597887616982,0.9292781514657997
CAN,2269,0.02444144611021797,0.03150032309323785,0.09980044539672184,0.008863807378947347,0.14175842261673086,0.5833481314303689,0.6238104847961123,0.3427697011716478,0.41095675079016514,1.2431370425462025,-0.004778358746571,0.9246438564800339
CAN,2270,0.024433873318999298,0.03134441608920401,0.09954176853862551,0.008861623843945371,0.14173351217189034,0.5834012899117926,0.6242872451722467,0.34280659606975683,0.41090646268003506,1.237174736388461,-0.0047961776969733,0.9200293064335591
CAN,2271,0.02442687631376684,0.031189117770184384,0.09927621851373392,0.008859390249414123,0.14171052110972104,0.5834489750087644,0.6247675481457323,0.3428406481672438,0.410860334222143,1.2312199152414398,-0.004813241793479,0.9154352264662455
CAN,2272,0.024420427035281106,0.03103444592934444,0.09900528392512786,0.008857160810470832,0.14168941549080552,0.5834913612923304,0.6252512954412408,0.3428719077318321,0.41081822372138754,1.2252736799237554,-0.0048295477063643,0.9108621714716156
CAN,2273,0.024414496444907032,0.03088041540982392,0.09873051748428896,0.008854974974242202,0.14167014960154758,0.5835286555796917,0.625738411309526,0.34290044246999923,0.4107799812714861,1.2193371154297687,-0.004845092644409,0.9063105606048132
CAN,2274,0.024409054940544385,0.03072703860705824,0.09845347594209963,0.008852865087930789,0.14165266647393995,0.5835610888544019,0.6262288343996356,0.3429263367571483,0.4107454422495141,1.2134112904188448,-0.0048598742184891,0.9017807034122419
CAN,2275,0.024404072211575152,0.030574325730034803,0.09817567287378459,0.008850862266253534,0.1416368970238933,0.5835889122265346,0.6267225112659576,0.34294969291383,0.4107144196756902,1.2074972569863611,-0.0048738902292908,0.8972728104870012
CAN,2276,0.024399518563474065,0.030422284868798076,0.09789863311404634,0.008848985901366152,0.14162276509658558,0.5836123970633593,0.6272194070548572,0.34297062373306825,0.4106867251228473,1.2015960505356735,-0.0048871385972466,0.8927870073046369
CAN,2277,0.0243953646254733,0.030270922425299666,0.09762381903853168,0.008847241194920225,0.14161019030192332,0.5836318280161127,0.6277195027147129,0.34298924828075406,0.4106621769731318,1.1957086895854918,-0.0048996174276348,0.8883233510624438
CAN,2278,0.02439158109984615,0.030120243599653637,0.09735255166157852,0.008845631056961317,0.14159908654136108,0.5836474945925205,0.6282227821271884,0.3430056940775752,0.410640585408271,1.189836175353352,-0.0049113252109724,0.8838818503994195
CAN,2279,0.024388139703799817,0.02997025249022699,0.09708604722700498,0.008844154403844284,0.14158936415649978,0.5836596900353518,0.6287292354610348,0.3430200939167242,0.41062175845377114,1.1839794907596013,-0.0049222613289695,0.8794624773195827
CAN,2280,0.02438501269908904,0.029820952270831272,0.096825374372278,0.00884280525212805,0.14158093085844217,0.5836687082219957,0.6292388568617353,0.34303258448742857,0.410605504673888,1.178139598759407,-0.0049324266558433,0.8750651711867441
CAN,2281,0.024382172688962908,0.02967234537682034,0.09657142168861466,0.008841578406206946,0.14157369088160635,0.5836748400671979,0.6297516383911685,0.34304330762823876,0.410591625630925,1.1723174402847678,-0.0049418239407027,0.8706898453308106
CAN,2282,0.02437959377110502,0.02952443350824352,0.09632495972387556,0.008840462228662221,0.14156754883022582,0.5836783737859407,0.6302675786298698,0.343052404629971,0.4105799309322225,1.1665139320431952,-0.0049504579921312,0.8663363961041565
CAN,2283,0.024377251560511935,0.029377217883895516,0.09608661526213558,0.008839441651356639,0.14156241044691872,0.5836795902265529,0.6307866786763202,0.3430600150973783,0.41057023670865883,1.1607299644181546,-0.0049583356582031,0.8620047141236354
CAN,2284,0.024375123132668246,0.029230699398641577,0.09585685903120611,0.008838507119339117,0.14155818078650886,0.5836787600449159,0.6313089348411094,0.34306627965390696,0.41056235282493897,1.154966399212254,-0.0049654660279143,0.8576946905530173
CAN,2285,0.024373187734047758,0.02908487850839339,0.09563607395952456,0.008837648455652991,0.14155476658047594,0.5836761463012602,0.6318343465194163,0.3430713364397056,0.41055609377185953,1.1492240673252645,-0.004971860558806,0.8534062171002526
CAN,2286,0.024371426311700254,0.0289397553205973,0.09542453752064795,0.008836854459015997,0.1415520766630618,0.5836720030954637,0.632362914559305,0.3430753204805187,0.4105512798486661,1.1435037667495356,-0.0049775328748923,0.8491391860147512
CAN,2287,0.024369821051754854,0.02879532968069384,0.09522240464418408,0.008836117444133679,0.14155002074599954,0.583666574143359,0.6328946363302425,0.343078365502437,0.41054773002524403,1.137806260668216,-0.0049824987437646,0.8448934900846776
CAN,2288,0.02436835578126883,0.028651601109975094,0.09502975631351074,0.008835429150980872,0.14154851109074382,0.5836600944246537,0.633429510846848,0.3430806014551546,0.41054526939825325,1.1321322754434135,-0.0049867762385753,0.8406690226342544
CAN,2289,0.02436701559471942,0.028508568876027995,0.09484658254643685,0.008834781479833048,0.14154746292039153,0.5836527879678393,0.6339675366283741,0.34308215390187313,0.4105437292538564,1.1264824956775557,-0.0049903883922443,0.8364656775210829
CAN,2290,0.02436578667014586,0.02836623202941795,0.09467277528313467,0.008834170473337538,0.1415467939241103,0.5836448655393932,0.6345087082031466,0.34308314475329266,0.4105429420377692,1.1208575579369975,-0.0049933645326419,0.8322833491334778
CAN,2291,0.02436465680557406,0.028224589319244396,0.09450818128171479,0.008833591874262692,0.14154642634268136,0.5836365262146911,0.6350530220645849,0.3430836891787115,0.4105427500513855,1.1152580466122046,-0.0049957385620874,0.8281219323878104
CAN,2292,0.024363615096781234,0.02808363925381264,0.09435259398168361,0.008833040806492554,0.14154628747090783,0.5836279559839844,0.635600475697507,0.34308389486190854,0.41054300677895106,1.109684491688238,-0.0049975473756026,0.8239813227258714
CAN,2293,0.024362651613601963,0.027943380159854824,0.094205747369843,0.008832516878625046,0.1415463081598193,0.5836193263357746,0.6361510630327508,0.34308386421953,0.4105435686914962,1.1041373682256201,-0.0049988294007593,0.819861416112242
CAN,2294,0.02436175801398876,0.027803810085993197,0.09406736187995213,0.008832021918955768,0.1415464243707029,0.5836107958957955,0.6367047791415422,0.34308369209941186,0.4105443007075853,1.098617090875097,-0.0049996291307434,0.8157621090316807
CAN,2295,0.024360927663499912,0.02766492679002301,0.09393713986380314,0.008831559308002335,0.14154657857435404,0.5836025098269598,0.6372616210637974,0.34308346370814735,0.4105450797565503,1.0931240054207214,-0.005,0.8116832984865222
CAN,2296,0.024360155619309865,0.02752672774872475,0.09381476039583658,0.008831132208732828,0.14154672094077725,0.5835946031193182,0.6378215889997643,0.3430832528490193,0.41054579900290933,1.0876583853936181,-0.0049999999999998,0.8076248819940901
CAN,2297,0.02435943831046221,0.02738921021666566,0.09369989461611672,0.008830742495126831,0.14154685084531257,0.5835871135253832,0.6383846810809518,0.34308306044721254,0.41054645529083145,1.0822200934666502,-0.005,0.8035867575841196
CAN,2298,0.024358773085926433,0.027252371304643898,0.09359222937445066,0.008830389198520305,0.14154696861084806,0.5835800482114101,0.6389509007054646,0.34308288602449705,0.4105470502515724,1.076808992999317,-0.005,0.7995688237961991
CAN,2299,0.024358157568994617,0.027116208086907855,0.09349145202103193,0.00883007230986585,0.14154707424039956,0.5835734024372222,0.6395202514229645,0.3430827295764061,0.4105475839003683,1.0714249480343203,-0.0050000000000001,0.795570979677218
CAN,2300,0.024357589777693978,0.026980717583079253,0.0933972718802285,0.00882979062680242,0.14154716813475401,0.5835671657776591,0.6400927393171577,0.34308259050933354,0.4105480582620266,1.0660678232941487,-0.005,0.7915931247788318
CAN,2301,0.024357067852343657,0.02684589680296501,0.09330940694477396,0.008829541919723738,0.1415472510371136,0.5835613246400096,0.6406683716451111,0.34308246772252143,0.4105484770912627,1.060737484177678,-0.005,0.7876351591549378
CAN,2302,0.02435658985728794,0.026711742778341367,0.09322757254018832,0.008829325266503318,0.14154732325485375,0.5835558632191182,0.641247154308795,0.3430823607607156,0.41054884194096186,1.0554337967567897,-0.0049999999999998,0.7836969833591632
CAN,2303,0.02435615401994218,0.02657825252510072,0.09315150103223946,0.00882913900003851,0.14154738534367536,0.5835507652980776,0.6418290945461206,0.34308226880086656,0.4105491556185683,1.0501566277730061,-0.0049999999999998,0.7797784984423677
CAN,2304,0.0243557585746062,0.026445423068299997,0.0930809312676808,0.00882898073423724,0.14154743809894244,0.5835460142749804,0.6424142001137788,0.3430821906649595,0.4105494221423239,1.044905844634141,-0.0050000000000001,0.7758796059501558
CAN,2305,0.024355401636817188,0.026313251461719218,0.093015599593393,0.00882884927097971,0.14154748192002828,0.583541593041721,0.6430024773418543,0.34308212576148195,0.41054964352989354,1.0396813154109705,-0.0049999999999998,0.7720002079204051
CAN,2306,0.024355081428831034,0.026181734752500588,0.0929552567793408,0.008828742862392186,0.14154751738955748,0.5835374850170939,0.6435939335152797,0.3430820732275078,0.4105498227247427,1.0344829088339156,-0.005,0.768140206880803
CAN,2307,0.024354796166637754,0.026050869998952134,0.09289965958004043,0.008828659215035922,0.14154754527200952,0.5835336739078153,0.6441885762643115,0.34308203193076525,0.41054996358908197,1.029310494289746,-0.0050000000000001,0.7642995058463988
CAN,2308,0.02435454396653524,0.025920654284827208,0.09284856348247139,0.008828597066592697,0.1415475659881573,0.5835301434362818,0.644786411989991,0.34308200124804694,0.4105500682486885,1.0241639418182973,-0.005,0.7604780083171672
CAN,2309,0.024354323040272813,0.02579108468918827,0.09280173694654037,0.00882855474274194,0.14154758009610754,0.5835268780955508,0.6453874478914865,0.3430819803527402,0.41055013952316205,1.019043122109206,-0.0049999999999998,0.7566756182755814
CAN,2310,0.02435413160779817,0.025662158299998804,0.09275895461624195,0.00882853015203866,0.14154758829300862,0.5835238628807218,0.6459916914891416,0.3430819682122974,0.41055018093455053,1.0139479064986598,-0.0050000000000001,0.7528922401842033
CAN,2311,0.02435396782366068,0.025533872225251806,0.09271999141641896,0.00882852208546056,0.14154759098186798,0.5835210830224111,0.6465991493366084,0.3430819642298237,0.4105501945188793,1.0088781669661666,-0.005,0.7491277789832824
CAN,2312,0.024353829940693225,0.02540622356813579,0.09268463437480623,0.008828529029105664,0.14154758866731962,0.5835185245753108,0.6472098287186713,0.34308196765790483,0.4105501828255991,1.0038337761313358,-0.005,0.745382140088366
CAN,2313,0.024353716240836116,0.02527920943773159,0.09265267714707415,0.008828549154738408,0.14154758195877537,0.5835161741764773,0.647823737271537,0.34308197759394,0.41055014893350633,0.998814607250679,-0.0050000000000001,0.7416552293879242
CAN,2314,0.024353624975855533,0.02515282695792277,0.092623915200579,0.00882858138399295,0.14154757121569053,0.5835140188078708,0.6484408819300256,0.3430819935055394,0.4105500946585974,0.993820534214426,-0.0049999999999997,0.7379469532409847
CAN,2315,0.02435355450220314,0.025027073247323114,0.0925981555222899,0.00882862441901891,0.14154755687068188,0.583512046264491,0.6490612703339933,0.34308201475195377,0.41055002218648623,0.9888514315433538,-0.0050000000000001,0.7342572184747798
CAN,2316,0.024353503225562262,0.024901945427813942,0.09257521220592357,0.0088286767286119,0.14154753943415088,0.5835102449465981,0.6496849105261979,0.34308204057722663,0.4105499340957613,0.983907174385637,-0.005,0.7305859323824058
CAN,2317,0.024353469552233536,0.02477744063182888,0.09255490249793041,0.008828737414134563,0.14154751920564332,0.5835086036535151,0.650311810092372,0.34308207053770023,0.4105498318997512,0.9789876385137088,-0.005,0.7269330027204937
CAN,2318,0.024353451998554182,0.024653555986395383,0.09253705467682183,0.008828805423147262,0.14154749653597243,0.583507111952775,0.6509419773149567,0.3430821041137846,0.41054971737079216,0.9740927003211401,-0.0050000000000001,0.7232983377068913
CAN,2319,0.024353449145926048,0.024530288620038258,0.09252150448667695,0.008828879532936151,0.14154747183270946,0.5835057600027571,0.6515754209314015,0.3430821407018253,0.4105495925679662,0.9692222368195345,-0.005,0.7196818460183569
CAN,2320,0.024353459600485752,0.024407635668811618,0.09250809188193632,0.008828959048054641,0.14154744532766997,0.5835045383761797,0.6522121494350233,0.34308217995848,0.41054945866242354,0.9643761256354366,-0.0050000000000001,0.7160834367882649
CAN,2321,0.024353482080274123,0.024285594263852323,0.09249666732336514,0.008829043167000422,0.14154741728802137,0.5835034383464284,0.6528521720101211,0.3430822214880466,0.4105493170039151,0.9595542450072596,-0.0049999999999998,0.7125030196043237
CAN,2322,0.024353515378220423,0.024164161537043094,0.09248708887296386,0.008829130963640769,0.1415473880224746,0.5835024517361974,0.6534954983369992,0.34308226483329285,0.4105491691520727,0.9547564737822233,-0.005,0.7089405045063022
CAN,2323,0.02435355832807994,0.024043334626091168,0.09247921948480275,0.00882922194364924,0.1415473576958051,0.5835015707634374,0.654142138024164,0.3430823097501697,0.4105490159393549,0.9499826914133122,-0.005,0.7053958019837705
CAN,2324,0.024353609872393895,0.02392311066503273,0.09247293194141637,0.008829315540614113,0.1415473264968168,0.583500788259863,0.6547921013540321,0.34308235595903913,0.410548858319614,0.9452327779562455,-0.0050000000000001,0.7018688229738517
CAN,2325,0.024353669031876107,0.02380348678889114,0.09246810648890769,0.00882941109280691,0.14154729464608587,0.5835000975423121,0.6554453991277263,0.34308240313320565,0.41054869740721806,0.9405066140664645,-0.0049999999999998,0.6983594788589825
CAN,2326,0.024353734875879607,0.023684460138048962,0.09246462853473902,0.00882950828496376,0.14154726224870026,0.5834994922781577,0.6561020422005659,0.34308245111702323,0.41054853373307965,0.9358040809961321,-0.0050000000000001,0.6948676814646876
CAN,2327,0.0243538065742786,0.023566027851152412,0.09246239244699206,0.008829606746879798,0.1415472294280616,0.583498966649006,0.6567620420707516,0.34308249972772153,0.41054836792063365,0.9311250605911514,-0.005,0.6913933430573642
CAN,2328,0.02435388337120138,0.023448187069060183,0.09246129956513816,0.008829706033667728,0.1415471963324656,0.5834985152398607,0.65742541074614,0.34308254874565963,0.4105482007190816,0.9264694352881958,-0.0049999999999998,0.6879363763420774
CAN,2329,0.02435396455972414,0.02333093493854558,0.09246125626734214,0.008829805970142601,0.14154716302030732,0.5834981329256738,0.6580921603691393,0.34308259808434843,0.41054803242343985,0.9218370881117548,-0.005,0.6844966944603669
CAN,2330,0.02435404952040962,0.023214268607130318,0.09246217681997493,0.008829906335754617,0.14154712956510332,0.5834978149921982,0.6587623036717613,0.3430826476349024,0.4105478634051199,0.9172279026711959,-0.0050000000000001,0.6810742109880652
CAN,2331,0.02435413769887239,0.02309818522639868,0.09246398170853576,0.008830006846922034,0.14154709606138083,0.5834975570439331,0.6594358538617797,0.34308269725731727,0.4105476941416807,0.9126417631578402,-0.0049999999999998,0.677668839933125
CAN,2332,0.024354228584022072,0.02298268195512304,0.0924665960040536,0.008830107422841932,0.1415470625360742,0.5834973549107079,0.6601128243197427,0.3430827469117004,0.41054752476919665,0.908078554342051,-0.005,0.6742804957334593
CAN,2333,0.02435432173595872,0.022867755955587096,0.09246995144473846,0.008830207941898538,0.14154702902972202,0.5834972047378443,0.6607932289434402,0.34308279653801005,0.410547355492472,0.9035381615703406,-0.0050000000000001,0.6709090932547919
CAN,2334,0.024354416767040664,0.0227534043963173,0.0924739850431302,0.00883030822497008,0.14154699560203152,0.5834971029138806,0.6614770820517476,0.3430828460478138,0.4105471866131524,0.8990204707624891,-0.0049999999999998,0.6675545477885181
CAN,2335,0.02435451332321834,0.022639624454699036,0.09247863769656783,0.008830408241160825,0.14154696226330124,0.5834970459970977,0.6621643981380171,0.3430828954258584,0.410547018183267,0.8945253684086767,-0.005,0.6642167750495755
CAN,2336,0.024354611104100067,0.022526413314358673,0.09248385569023165,0.008830507920924269,0.14154692903671343,0.5834970307858245,0.6628551921285313,0.34308294463780864,0.41054685031993393,0.8900527415666333,-0.005,0.6608956911743278
CAN,2337,0.024354709847317562,0.022413768167353677,0.09248958954599695,0.008830607142028601,0.14154689596301198,0.5834970542652379,0.6635494793014212,0.3430829936233186,0.41054668322899485,0.8856024778588001,-0.005,0.6575912127184561
CAN,2338,0.024354809313065894,0.02230168621627502,0.09249579286592757,0.008830705887426127,0.14154686304787947,0.5834971135532242,0.6642472750887295,0.34308304237397197,0.41054651693915856,0.8811744654695061,-0.005,0.6543032566548637
CAN,2339,0.024354909298555428,0.02219016467236397,0.09250242340356207,0.008830804105251416,0.14154683030860438,0.5834972059568946,0.6649485952674414,0.34308309086416255,0.41054635153776753,0.8767685931421587,-0.0049999999999998,0.6510317403715896
CAN,2340,0.024355009625814293,0.022079200757162458,0.09250944214844159,0.00883090169856765,0.14154679777749898,0.5834973289364371,0.6656534558937705,0.34308313904603277,0.4105461871880663,0.8723847501764479,-0.005,0.6477765816697315
CAN,2341,0.024355110129747608,0.02196879170408076,0.09251681241058973,0.008830998644632215,0.1415467654621441,0.5834974800676922,0.6663618731499431,0.3430831869083545,0.4105460239283538,0.8680228264255656,-0.005,0.6445376987613827
CAN,2342,0.024355210668838733,0.02185893475699269,0.09252450058669837,0.008831094892170543,0.14154673337963133,0.5834976570870763,0.6670738634850739,0.3430832344258134,0.4105458618449778,0.8636827122934377,-0.005,0.641315010267576
CAN,2343,0.024355311116279026,0.021749627171387616,0.09253247546376953,0.008831190354223584,0.14154670155894697,0.5834978578669122,0.6677894435652927,0.3430832815554779,0.4105457010843795,0.8593642987319705,-0.005,0.6381084352162378
CAN,2344,0.02435541135133711,0.021640866215456824,0.09254070752424326,0.008831284997778605,0.1415466700110953,0.5834980803884832,0.6685086301587453,0.3430833282810494,0.41054554170215335,0.8550674772383107,-0.005,0.6349178930401568
CAN,2345,0.02435551126768777,0.02153264916898811,0.09254916951017789,0.008831378769610737,0.14154663875381793,0.5834983227752075,0.6692314402408907,0.34308337457625093,0.4105453837879315,0.8507921398521193,-0.0049999999999998,0.6317433035749562
CAN,2346,0.024355610767510614,0.02142497332409399,0.09255783592496103,0.008831471591279921,0.14154660781326153,0.5834985832739488,0.6699578909600284,0.34308342040235656,0.4105452274738088,0.8465381791528587,-0.005,0.6285845870570813
CAN,2347,0.02435570975570693,0.0213178359859023,0.09256668253420663,0.008831563425173106,0.1415465772019638,0.5834988602334469,0.6706879995547891,0.3430834657407966,0.4105450728231269,0.8423054882570944,-0.005,0.6254416641217959
CAN,2348,0.024355808146515032,0.02121123447167048,0.09257568679026296,0.008831654221408441,0.14154654693655203,0.5834991521262395,0.6714217834336689,0.34308351056694447,0.4105449199198879,0.8380939608158089,-0.005,0.622314455801187
CAN,2349,0.02435590585982995,0.02110516611120918,0.09258482749193675,0.008831743913898987,0.1415465170390552,0.5834994575325664,0.6721592601532094,0.343083554848173,0.4105447688753841,0.8339034910117299,-0.005,0.6192028835221811
CAN,2350,0.024356002817454647,0.02099962824730045,0.09259408443660133,0.008831832467742079,0.14154648752110746,0.5834997751217674,0.6729004473606383,0.3430835985672507,0.4105446197483924,0.8297339735566714,-0.0049999999999998,0.6161068691045701
CAN,2351,0.0243560989481812,0.02089461823501156,0.0926034387344652,0.008831919841658736,0.1415464583964686,0.5835001036651779,0.6736453628530666,0.34308364170379807,0.4105444726084277,0.8255853036888879,-0.0050000000000001,0.6130263347590473
CAN,2352,0.024356194185523136,0.020790133441931005,0.09261287258097894,0.008832005984691915,0.1415464296821242,0.5835004420227401,0.6743940245643318,0.3430836842326576,0.4105443275413031,0.8214573771704435,-0.005,0.609961203085252
CAN,2353,0.024356288465251244,0.02068617124841987,0.0926223690159671,0.008832090869210885,0.14154640138728455,0.5835007891272533,0.6751464505258171,0.3430837261401881,0.41054418459354936,0.8173500902845913,-0.005,0.6069113970698258
CAN,2354,0.02435638172905722,0.020582729047109144,0.09263191214556121,0.00883217446454787,0.14154637352217223,0.5835011439907272,0.6759026589091865,0.34308376741124874,0.4105440438168118,0.8132633398331683,-0.005,0.6038768400844767
CAN,2355,0.024356473923040904,0.020479804243036897,0.09264148698542707,0.008832256734257748,0.14154634609893557,0.5835015056931742,0.6766626680180705,0.34308380802784666,0.4105439052724651,0.8091970231340027,-0.0049999999999998,0.6008574558840544
CAN,2356,0.024356564995975046,0.020377394253806948,0.09265107929056038,0.008832337658680717,0.14154631912412793,0.5835018733704453,0.6774264962610747,0.3430838479802757,0.4105437689936168,0.8051510380183327,-0.005,0.5978531686046342
